Gene	DI
SCTR	-0.869565217
SCYL3	-0.869565217
SEH1L	0.161290323
SELL	-0.869565217
SEPT5	0.806451613
SERPINB12	0.161290323
SESN1	-0.869565217
SH2D4B	-0.869565217
SIVA1	0.161290323
SLAMF8	-0.769230769
SLC25A13	-0.869565217
SLC25A21	0.892857143
SLC44A1	0.161290323
SLC48A1	0
SPOP	-0.869565217
SRCIN1	-0.869565217
STAG3L4	0.161290323
SUZ12	-0.869565217
TBC1D23	0.161290323
TC2N	0.161290323
TCHHL1	-0.769230769
TCP10	-0.769230769
TDRKH	-0.769230769
TIMP2	-0.869565217
TMEM218	0.806451613
TMEM50A	-0.869565217
TMIGD1	-0.869565217
TRAPPC1	0.161290323
TTC34	-0.869565217
UBA2	-0.869565217
WARS	-0.869565217
WASH2P	0.806451613
WIPF2	-0.869565217
ZDHHC14	0.161290323
ZNF19	0.161290323
ZNF669	-0.869565217
TTC41P	0.806451613
EDF1	0.806451613
ADM	-0.769230769
EIF3L	-0.769230769
PTOV1	-0.769230769
ABHD13	-0.769230769
SKOR1	0
CYP51A1	-0.769230769
CHEK2P2	0.806451613
CINP	0.806451613
HSF2	-0.769230769
FAM83E	-0.769230769
KANSL3	-0.769230769
PADI6	0.806451613
RNF13	-0.769230769
CYB5R4	-0.769230769
PNMA2	0.806451613
ANXA11	0.806451613
FAM213B	0
THAP2	-0.769230769
BCL10	0
MFSD6L	0
PFAS	-0.769230769
RUNDC3B	-0.769230769
DRC7	-0.769230769
RAB19	0
ENST00000463122	-0.769230769
ZNF781	0
ODF3	-0.769230769
SDR16C6P	0.806451613
GSG1	0.806451613
NAA40	0.806451613
MRPS21	-0.769230769
RBKS	0
GCSH	-0.769230769
OR2T10	0
PSEN1	-0.769230769
KBTBD4	0.806451613
LOC388813	-0.769230769
C8B	0.806451613
DDX19A	-0.769230769
RAD51L3-RFFL	-0.769230769
SERF1A	-0.769230769
BRI3	-0.769230769
GYPE	0.806451613
POLR2E	-0.769230769
WNT6	0
HLA-A	-0.769230769
SNTB2	-0.769230769
P2RY13	-0.769230769
COQ9	-0.769230769
HCLS1	0
HOPX	0.806451613
NELFA	0
EIF4EBP1	0
EPHX3	0
RBM5	0.806451613
RWDD2B	0.806451613
TMEM52B	-0.769230769
RASL10B	-0.769230769
FAM45B	-0.769230769
RPL37	0
GOLT1A	-0.769230769
SBF2-AS1	0
PRODH2	-0.769230769
ZNF701	-0.769230769
ADCK1	-0.769230769
HLA-H	0
LILRA4	0
ZMYND11	-0.769230769
ELAVL1	-0.769230769
NANOG	0
PRNP	-0.769230769
SEMA6C	0
SMG1P3	-0.769230769
STK38L	0.806451613
UPB1	0.806451613
HEXDC	-0.769230769
FBXL13	-0.769230769
TCTN3	-0.769230769
ENST00000400156	-0.769230769
SKAP1	-0.769230769
PRPH	0
ZNF890P	0.806451613
CISD1	0
ENOSF1	-0.769230769
HMP19	-0.769230769
UBA6-AS1	0
ZNF684	-0.769230769
SAA2-SAA4	0
UPK2	-0.769230769
TOMM22	-0.769230769
CDC42BPG	0
PSMD9	0.806451613
ERICH4	-0.769230769
BPNT1	-0.769230769
TIGD1	0.806451613
ZNF385C	-0.769230769
AAK1	-0.769230769
ARRB1	-0.769230769
IL2RA	-0.769230769
SPINT4	0.806451613
DOK3	-0.769230769
ENST00000412403	-0.769230769
NCSTN	-0.769230769
SNCA	0.806451613
TMEM185B	-0.769230769
TTLL6	-0.769230769
UBTD2	-0.769230769
PRSS58	0
MSI2	-0.769230769
SLC35A1	-0.769230769
CCDC97	-0.769230769
SP110	-0.769230769
TPK1	-0.769230769
TTC26	-0.769230769
ANGPTL7	0
ENST00000566174	0.806451613
IMPA2	-0.769230769
ISPD	0
MROH2A	0
CNOT7	0.806451613
GNAZ	0.806451613
RAB11FIP3	0.806451613
TM4SF19-TCTEX1D2	-0.769230769
TUBB2A	-0.769230769
VDR	0.806451613
CUL1	-0.769230769
FCRL5	0
LDLRAD4-AS1	0.806451613
PRIMA1	0.806451613
TEAD4	-0.769230769
TMEM135	0.806451613
POLR1B	-0.769230769
SUB1	0.806451613
ERVV-2	0.806451613
ACTL6B	-0.769230769
GRASP	0
B4GALT6	-0.769230769
DECR2	-0.769230769
FHOD3	-0.769230769
TTR	-0.769230769
CDC34	0
CORO2B	0.806451613
HERC2P10	-0.769230769
ICE1	-0.769230769
LIPE	-0.769230769
MYCL	-0.769230769
NAP1L1	0.806451613
ZNF432	-0.769230769
CNNM4	-0.769230769
CXCL3	0.806451613
EMB	-0.769230769
LOC100130744	0.806451613
LOC388406	-0.769230769
MCM10	0
MYL2	0
PRKAG2	-0.769230769
RDH16	0.806451613
RTP2	0
SLC25A22	0
HSPA7	-0.769230769
ENST00000336769	-0.769230769
MPC1	-0.769230769
SRM	-0.769230769
EIF2B3	0.806451613
NR0B2	0.806451613
OSMR	-0.769230769
TNNC1	0.806451613
JOSD2	-0.769230769
DOK4	-0.769230769
ESCO2	-0.769230769
BMPR1B	0.806451613
RRP36	-0.769230769
ACSM1	0.806451613
CTDP1	-0.769230769
POLRMT	0
PI4KAP2	0.806451613
SLC38A1	0.806451613
TMX3	0.806451613
BAIAP2-AS1	0.806451613
ERMP1	-0.769230769
IFT122	-0.769230769
RPH3A	0
SDF4	0
TBC1D3P1-DHX40P1	0
ZNF782	-0.769230769
ARG2	-0.769230769
BACE2	-0.769230769
CD48	-0.769230769
CEACAM20	-0.769230769
LOC100996634	-0.769230769
P4HB	-0.769230769
RBMS3	-0.769230769
RGL1	-0.769230769
SLC44A5	0.806451613
TCP10L2	0.806451613
TMEM104	-0.769230769
TSNAX-DISC1	0.806451613
CKMT1A	0
DNMT1	0
ENPP5	0
ENST00000450980	0.806451613
ERMN	-0.769230769
ETF1	-0.769230769
GSTA5	-0.769230769
LURAP1L-AS1	0.806451613
MIR600HG	0
MRPL1	-0.769230769
NCKAP5L	0
PRDM10	-0.769230769
RAD51C	-0.769230769
SCAF8	-0.769230769
SMARCC2	0.806451613
ZBTB4	-0.769230769
OAF	0.806451613
LMO4	-0.769230769
ZNF767P	-0.769230769
NOP16	-0.769230769
TOR3A	-0.769230769
PTPRVP	0
PTRH1	0.806451613
KRT3	0.806451613
RECQL5	-0.769230769
LMAN2L	-0.769230769
RNF212B	-0.769230769
CIB3	0.806451613
FXYD7	-0.769230769
NDUFA8	-0.769230769
OLFML1	-0.769230769
TREM2	0
ZNF780A	-0.769230769
KATNAL2	-0.769230769
TMEM167A	0
VAT1L	-0.769230769
AGK	-0.769230769
CCDC179	-0.769230769
CCNYL1	-0.769230769
CHCHD3	-0.769230769
CYP2D7	0
DOC2B	0.806451613
INTS4	-0.769230769
KIAA0754	-0.769230769
MRPL37	-0.769230769
PFKL	-0.769230769
TMEM62	-0.769230769
UTP15	-0.769230769
ALMS1P	-0.769230769
BCL2L13	0.806451613
CDK15	-0.769230769
CKAP2L	-0.769230769
CLIP2	-0.769230769
DNAJC18	-0.769230769
GBP4	-0.769230769
HRAS	-0.769230769
IL20RB	0.806451613
NAA35	0.806451613
NSMCE4A	-0.769230769
OSGEPL1	-0.769230769
PARM1	-0.769230769
PPP2R5E	-0.769230769
PTGFR	0.806451613
PVR	-0.769230769
SIRT2	-0.769230769
VPS26A	-0.769230769
WIPF3	0.806451613
WNT9B	0
B4GALT4	0.806451613
ZCCHC24	-0.769230769
ALDH9A1	-0.769230769
ENST00000579873	-0.769230769
AHCTF1P1	0
RNF175	0.806451613
ARF4	0
GMEB1	0
PLS1	0.806451613
TMA7	0
ZNF8	0
ADAM20	-0.769230769
OTOA	0.806451613
GPRIN2	0
TLK2	-0.769230769
TMEM106B	0
FAM204A	-0.769230769
NOS1AP	-0.769230769
PSMG4	-0.769230769
QSOX2	-0.769230769
ANO4	0
CA7	0.806451613
COIL	-0.769230769
ENTPD5	0.806451613
FAM195B	-0.769230769
GSAP	-0.769230769
RAB30	0.806451613
RCCD1	-0.769230769
SLC26A5	-0.769230769
SPACA6P	-0.769230769
DZIP1	-0.769230769
ENST00000580780	-0.769230769
ENST00000602312	-0.769230769
FXYD4	0
LOC729732	-0.769230769
NUDCD2	-0.769230769
PPP6R3	-0.769230769
RASSF10	-0.769230769
SCNN1D	0
TMEM74	0
WSB2	0.806451613
DCAF15	0.806451613
DDX11L2	0.806451613
DHH	0.806451613
EEA1	0.806451613
ENST00000368625	0.806451613
FUT2	0.806451613
GDPD1	-0.769230769
MAPKAPK5	0.806451613
NBPF7	-0.769230769
PPP2R2A	-0.769230769
RHCE	0.806451613
RNASEH1	0
SLC30A6	-0.769230769
TMEM41B	-0.769230769
VANGL1	-0.769230769
ZNF649-AS1	-0.769230769
APOL2	-0.769230769
ENST00000440016	0.806451613
ENST00000509202	-0.769230769
ENST00000556777	-0.769230769
FBXW2	-0.769230769
FOXO3B	0
FZD3	-0.769230769
GAREM	-0.769230769
HSPB7	0.806451613
IFI27L1	0.806451613
IGSF23	0
KIF16B	-0.769230769
LINC01122	-0.769230769
LRIT3	0.806451613
NAE1	-0.769230769
NPHP1	-0.769230769
PTPN4	-0.769230769
TIMP4	-0.769230769
TRAPPC11	-0.769230769
VAMP2	0
RPL22L1	0.806451613
MGAT1	-0.769230769
TMEM139	0.806451613
EXOSC7	0.806451613
DCTN6	0.806451613
SLC25A28	-0.769230769
CHPT1	0.806451613
NEFH	-0.769230769
KCTD6	-0.769230769
OLFM3	0.806451613
CCNL2	-0.769230769
DDX25	-0.769230769
KCNF1	0
RPS20	0.806451613
ZNF474	-0.769230769
BID	0.806451613
CD207	0
WDR82	0.806451613
YBX2	-0.769230769
LYG1	0
ST13	-0.769230769
STARD10	0.806451613
ANKK1	0
CARD8	-0.769230769
MLLT1	-0.769230769
NUCB2	-0.769230769
PCDHB4	0
RAB17	-0.769230769
C6orf1	-0.769230769
FAM53C	-0.769230769
FOXJ2	-0.769230769
GATA2	0.806451613
HRASLS	0
PEMT	0.806451613
PRSS27	0.806451613
RXRG	0
SPDYE6	0.806451613
ARNTL2	-0.769230769
EIF2D	-0.769230769
KCNK17	0
LMOD2	-0.769230769
LOC493754	0
MYO1A	0.806451613
PFN1	-0.769230769
RTP4	-0.769230769
VGLL3	-0.769230769
ZNF407	-0.769230769
ABCA11P	-0.769230769
BARX2	0
CSNK2A2	-0.769230769
DMPK	-0.769230769
ENST00000597214	0.806451613
FAM150B	0
GOLGA8O	0.806451613
HN1L	-0.769230769
KCNMB1	0.806451613
KIF3C	-0.769230769
LRRC8E	-0.769230769
MTOR-AS1	0
MVB12B	-0.769230769
PMF1-BGLAP	-0.769230769
PPIB	-0.769230769
RCN1	-0.769230769
RGPD6	-0.769230769
SH2B2	0
SKA1	-0.769230769
SYCE2	-0.769230769
TAAR9	0.806451613
VIPR2	-0.769230769
ZFP69B	-0.769230769
AARSD1	-0.769230769
ACYP1	0.806451613
AP1G1	-0.769230769
ATP6V1F	-0.769230769
BMP8B	0
C22orf23	0
CCR7	-0.769230769
CLEC19A	0.806451613
DPY19L2P1	0.806451613
FARSB	0.806451613
IVD	-0.769230769
IZUMO2	0
KY	0
LINC00674	-0.769230769
MAPK12	0
MIEF1	-0.769230769
NTNG1	0.806451613
NUCB1	-0.769230769
NUDT9	0
SEPT5-GP1BB	0.806451613
SVILP1	-0.769230769
TBKBP1	-0.769230769
TRUB2	0.806451613
ENST00000472329	-0.769230769
PRKAA2	0.806451613
ZNRF1	-0.769230769
SGCG	-0.769230769
ENST00000560757	0.806451613
YBEY	-0.769230769
TMEM206	-0.769230769
TSPAN3	-0.769230769
CASP14	0
KCNQ1	0
KLHDC1	-0.769230769
SPHK1	-0.769230769
BMP6	0
GM2A	-0.769230769
KLHDC8B	-0.769230769
LPIN2	-0.769230769
VAMP4	-0.769230769
ZNF467	0
NOC4L	0.806451613
RBM24	-0.769230769
SPI1	-0.769230769
ZNF490	-0.769230769
ZNF610	-0.769230769
C1QTNF1	-0.769230769
GLTPD2	0.806451613
MTFMT	-0.769230769
SLC29A4	-0.769230769
UMODL1-AS1	0
UNC45B	-0.769230769
XKR3	0.806451613
ZBTB32	-0.769230769
ZFAS1	-0.769230769
ACADVL	0.806451613
CELP	-0.769230769
DNAAF3	-0.769230769
ENO1	-0.769230769
HID1	-0.769230769
HMGCR	-0.769230769
LRRC31	0.806451613
NEURL3	0
RNU6-83P	-0.769230769
TPTE2P1	-0.769230769
ZNF253	-0.769230769
CLUL1	-0.769230769
CSF2RB	0
DSC3	-0.769230769
FAXC	-0.769230769
FSTL3	0.806451613
GIPR	-0.769230769
GUCY1A2	-0.769230769
HSPE1	0
ITGAE	-0.769230769
MKRN2	0.806451613
MMP3	-0.769230769
NAIP	-0.769230769
NEUROD2	0
PLEKHG5	0
SLCO1B7	-0.769230769
SMIM21	-0.769230769
SPECC1L-ADORA2A	0.806451613
TMEM191B	0
UNC13D	-0.769230769
ARIH2	0.806451613
ATP6V0E1	-0.769230769
CCDC43	-0.769230769
CHSY1	-0.769230769
ERI2	-0.769230769
FAM131B	0
FIGLA	0
FNBP1L	0.806451613
GRIK4	0.806451613
HNRNPC	0.806451613
HTN1	0
LHX8	0.806451613
LIN7B	-0.769230769
NMUR1	0
PLA2G4E-AS1	0
SEMA4G	0
SEPT12	-0.769230769
SSPO	0
SYMPK	-0.769230769
TEAD1	-0.769230769
TNNT3	0.806451613
TRPM2	-0.769230769
TSTD1	-0.769230769
ZNF670-ZNF695	-0.769230769
ASPSCR1	0
BMS1P18	0.806451613
C1QL3	0
CASC4	-0.769230769
COL9A1	-0.769230769
COX15	-0.769230769
CYP26C1	0
DCUN1D5	-0.769230769
DUSP22	-0.769230769
ENST00000297235	0.806451613
ENST00000420985	0.806451613
EPB41L5	-0.769230769
G6PC2	0
HSPA4	-0.769230769
KANSL2	0.806451613
KCTD5	0.806451613
KIF7	0
KNSTRN	-0.769230769
LOC254028	0.806451613
PLGLB2	-0.769230769
PRPF4	0.806451613
PRSS37	0
RAB14	0.806451613
RNF212	-0.769230769
RUNDC3A	-0.769230769
SLC25A40	-0.769230769
STK31	0.806451613
UGT3A2	0
ZFAND5	0
ZNF787	0
ACTC1	0.806451613
ELP4	-0.769230769
AANAT	0
DMBX1	0
SIAE	-0.769230769
ADGRA2	0
MMP8	-0.769230769
PRIMPOL	-0.769230769
CLDN18	0
TTC9B	-0.769230769
CEP63	0.806451613
SNRPD2	-0.769230769
AKAP10	0.806451613
ANKRD36B	-0.769230769
CDH20	0.806451613
FAM26E	-0.769230769
FAM92B	-0.769230769
GORASP2	-0.769230769
MED31	-0.769230769
PCDHB9	0
TOB1	-0.769230769
TRIM77	0
C20orf166-AS1	0
CABLES1	-0.769230769
EVC	0.806451613
EXOSC1	-0.769230769
PHF13	-0.769230769
PRRX1	0.806451613
RAC3	-0.769230769
SPATA31D5P	0
TAF12	0
DMRTC2	0
FJX1	-0.769230769
KIF2A	-0.769230769
LINC01548	-0.769230769
LRCOL1	0
MRPL30	-0.769230769
TGFB1	-0.769230769
TNNI2	0
ATOX1	-0.769230769
BCL7C	0
C17orf70	-0.769230769
CCDC53	0.806451613
CDH1	-0.769230769
DEF8	0.806451613
EBLN1	0
FTCDNL1	-0.769230769
GALC	0.806451613
KPNA5	-0.769230769
LOC100268168	-0.769230769
MRPL10	-0.769230769
NXPH4	0
PAX6	-0.769230769
PPP2R3C	0
RNF26	-0.769230769
RPL23AP82	-0.769230769
RRAS2	-0.769230769
SMA5	0.806451613
SPRTN	-0.769230769
THEG	0
TMEM221	0.806451613
ZSWIM4	-0.769230769
ASTL	0
BRI3BP	-0.769230769
CCDC117	0
DPT	-0.769230769
ENST00000541415	0
ESPN	0
FAM111A	-0.769230769
FLJ42393	0
FZR1	0
GBP5	-0.769230769
GLIS2	0.806451613
ICA1L	-0.769230769
IL10	-0.769230769
INIP	0.806451613
INTS2	-0.769230769
LOC155060	0
MARVELD2	0.806451613
MOB2	-0.769230769
MORC1	0
NDUFA4	-0.769230769
PDHX	-0.769230769
PHYH	-0.769230769
PPIL6	-0.769230769
PTBP2	-0.769230769
QPCT	-0.769230769
SEL1L2	-0.769230769
STARD5	-0.769230769
TMC7	0.806451613
TNFSF4	0.806451613
TRMT44	-0.769230769
TTC24	-0.769230769
UAP1	-0.769230769
UPK3A	0
ZNF843	0
AATK-AS1	0.806451613
ABCB1	-0.769230769
ATG5	-0.769230769
BTBD9	-0.769230769
BTN2A3P	-0.769230769
CAPNS1	0.806451613
CCNDBP1	-0.769230769
CLIC5	0
CTSE	-0.769230769
CXADR	0.806451613
CYP4Z1	0.806451613
DIMT1	-0.769230769
DPY19L2P2	-0.769230769
FAM157C	-0.769230769
GPBP1	-0.769230769
GTF2H1	-0.769230769
IGF2BP2	0.806451613
KCNK12	0
LINC01296	0.806451613
LMAN1L	0
LOC100128398	-0.769230769
MAP3K13	0.806451613
MBOAT1	-0.769230769
MEMO1	-0.769230769
NDC80	-0.769230769
PEA15	0.806451613
PIWIL4	-0.769230769
PPP1R14A	-0.769230769
PROSER2-AS1	0
PSD2	0.806451613
PTPRC	-0.769230769
RIC1	0.806451613
SLC22A20	0
SLC22A5	-0.769230769
SRR	-0.769230769
TAS2R38	-0.769230769
TBC1D22B	-0.769230769
TBCD	-0.769230769
TYMS	-0.769230769
UBLCP1	-0.769230769
ZC3H10	-0.769230769
ZNF138	0.806451613
ZNF345	0
ZNF354B	-0.769230769
ACAT1	-0.769230769
ADGRL3	0.806451613
AGAP11	-0.769230769
ARIH1	-0.769230769
ASB16-AS1	0
AZIN2	-0.769230769
BPIFC	-0.769230769
C19orf81	0
C1orf21	-0.769230769
C5orf66	0.806451613
CCDC186	-0.769230769
CCDC37	0
CENPK	-0.769230769
CIRH1A	-0.769230769
CLNS1A	-0.769230769
CRISPLD2	-0.769230769
CSNK1D	-0.769230769
CYP3A7-CYP3A51P	0
CYTH1	-0.769230769
DDRGK1	-0.769230769
DLK2	0
DOLPP1	0.806451613
DYNLT1	-0.769230769
E2F6	-0.769230769
EDC4	-0.769230769
EFCAB14	0.806451613
ENKUR	-0.769230769
ENST00000376987	-0.769230769
ENST00000415664	-0.769230769
ENST00000523186	-0.769230769
EVA1C	-0.769230769
FAM21C	-0.769230769
FAM53B	-0.769230769
FCN1	0
FHL3	-0.769230769
GOLGA6A	0.806451613
GPR65	-0.769230769
GUSBP11	0.806451613
IL37	0
ISY1-RAB43	-0.769230769
ITPK1	-0.769230769
JAM2	-0.769230769
KCNJ15	0
KIAA0232	0
KIAA2012	-0.769230769
KLK14	0
KRBOX1	0.806451613
LOC101927123	0
44258	-0.769230769
METTL10	-0.769230769
MPEG1	0
MXRA7	-0.769230769
MYOZ3	0
NDUFS7	0
NPM3	-0.769230769
PADI4	0
PI4KAP1	-0.769230769
PIH1D2	-0.769230769
PLXDC1	-0.769230769
PRKD2	-0.769230769
RGPD5	-0.769230769
SDC1	-0.769230769
SERPINB13	-0.769230769
SLAMF9	-0.769230769
TCEANC2	-0.769230769
TEX35	-0.769230769
TMEM219	-0.769230769
TMOD4	0.806451613
TXNDC15	-0.769230769
WASH3P	0.806451613
STK11IP	-0.769230769
EPM2A	-0.769230769
CREBRF	-0.769230769
COQ10A	0.806451613
LINC01559	0
PCED1B	-0.769230769
SNIP1	-0.769230769
CDC25A	0.806451613
STK39	0
ALG10B	-0.769230769
ZNF692	-0.769230769
APOA5	-0.769230769
GOLGA6L10	0
RPS24	-0.769230769
DBH	-0.769230769
SLITRK3	0
TXNRD2	0.806451613
ACTR2	-0.769230769
CD53	0.806451613
DDX46	-0.769230769
ENST00000451052	-0.769230769
LRRC74A	0.806451613
PIAS4	0.806451613
SV2B	-0.769230769
COPS4	0.806451613
CSN1S2AP	0
ELN	-0.769230769
MSL3P1	0
PPP3CC	-0.769230769
RAD18	0.806451613
SLC10A4	0.806451613
ZNF277	-0.769230769
AK2	-0.769230769
CALHM1	-0.769230769
CHRNA2	-0.769230769
ENST00000504650	0
GAL3ST3	-0.769230769
NOLC1	-0.769230769
PTGER3	0.806451613
RAB8A	-0.769230769
RPA1	-0.769230769
ANXA9	0.806451613
CAMKV	0
DLGAP5	0.806451613
ENST00000531066	-0.769230769
FBXO44	-0.769230769
LHFPL5	0
LINC00862	0.806451613
LSM12	-0.769230769
NTNG2	0
NUF2	-0.769230769
PPIL1	-0.769230769
PYCR1	-0.769230769
RGMA	0.806451613
RNF4	0
SERPINA2	0.806451613
SNRPF	-0.769230769
VPS26B	-0.769230769
ARL9	-0.769230769
ASGR2	-0.769230769
CD300LB	0.806451613
CMC1	-0.769230769
COX16	0.806451613
GCNT2	-0.769230769
GOLGA8T	0.806451613
HMCES	0.806451613
KIAA1656	0
LINC00271	-0.769230769
LOC728989	0
OVOL1	-0.769230769
PIGV	0.806451613
PLAC9	-0.769230769
PTPRO	0
RGS10	-0.769230769
SERPINE2	0.806451613
SYT9	-0.769230769
TEPP	-0.769230769
TMEM120A	-0.769230769
TMEM198	0
TMEM54	0
XKR8	-0.769230769
ZNF234	-0.769230769
ZNF626	-0.769230769
ADI1	-0.769230769
ANGPTL5	-0.769230769
BRMS1L	0.806451613
C3AR1	-0.769230769
CENPL	-0.769230769
CKAP4	0.806451613
CRBN	0.806451613
DNMT3L	-0.769230769
DYNAP	0
FAM134A	0.806451613
FAM220A	-0.769230769
FMO2	-0.769230769
GABRA6	0
IDNK	0.806451613
KCTD20	-0.769230769
LMNB1	-0.769230769
LOC283440	-0.769230769
LOC649352	-0.769230769
LRRC37A5P	-0.769230769
LRRC59	-0.769230769
MGMT	-0.769230769
MRPL48	0.806451613
NSF	-0.769230769
PDPN	0.806451613
PILRA	-0.769230769
PYY	-0.769230769
RBM46	0.806451613
RIMBP3C	0.806451613
SLC25A38	0.806451613
TMEM79	-0.769230769
TRIM7	-0.769230769
USP10	-0.769230769
ADCYAP1	-0.769230769
APRT	-0.769230769
C8orf88	0.806451613
CAGE1	-0.769230769
CAPS	-0.769230769
CCDC102A	-0.769230769
CTSB	-0.769230769
CTU1	0
CYTL1	0.806451613
DNM1P46	0.806451613
DSCR4	-0.769230769
EIF2AK2	0
FITM1	0.806451613
FN3K	-0.769230769
GNAL	-0.769230769
GNPNAT1	-0.769230769
GOT2	-0.769230769
GSK3A	-0.769230769
KCNJ6	0
KIAA0930	-0.769230769
LYNX1	0
NDUFAF7	-0.769230769
NR2E3	0
OTX2	0
PCNX	-0.769230769
PRR7	-0.769230769
RABEP2	0
REG1B	0
RHOQ	0
RLBP1	0
SLC19A2	-0.769230769
SLC26A9	-0.769230769
SMARCD1	0.806451613
SNRNP70	-0.769230769
STMN1	-0.769230769
TMEM145	-0.769230769
WNT11	0.806451613
ZFP14	0
ZNF607	0
ZNF74	0.806451613
ABHD17C	-0.769230769
ALKBH7	0.806451613
ANXA2P2	-0.769230769
APOA2	-0.769230769
ASPA	0.806451613
BBS12	0.806451613
BCKDHA	-0.769230769
C1orf101	-0.769230769
CCT7	-0.769230769
CDH5	0.806451613
CELA2A	0
CNIH3	0
CPA1	-0.769230769
CPSF4L	-0.769230769
CUL2	-0.769230769
CYTH2	-0.769230769
DAD1	-0.769230769
DENND4B	-0.769230769
DHTKD1	-0.769230769
EGFL7	0
EMBP1	-0.769230769
ENST00000309142	-0.769230769
ENST00000428139	0
ENST00000440059	0.806451613
ENST00000534722	-0.769230769
ENST00000543053	0
ENST00000565320	-0.769230769
EPHB3	0.806451613
FCGR1B	-0.769230769
FGFR1OP2	-0.769230769
FOXRED1	-0.769230769
GALNT18	-0.769230769
GCKR	0
GFRAL	-0.769230769
GYS1	-0.769230769
HEATR6	-0.769230769
HPCAL4	0.806451613
ILDR1	-0.769230769
INHBB	0
ITGA1	-0.769230769
KCNC2	0
KDF1	-0.769230769
KLHDC4	-0.769230769
KTN1	0.806451613
LACTB2	0
LOC102724814	0.806451613
MANSC4	0
MDGA1	-0.769230769
MIRLET7BHG	-0.769230769
MS4A7	-0.769230769
MYOC	-0.769230769
NDUFB6	0.806451613
NT5DC1	-0.769230769
OTUD1	-0.769230769
PANK3	-0.769230769
PDCL2	0
PDZD7	-0.769230769
PIK3AP1	-0.769230769
PLLP	-0.769230769
PPP1CC	0.806451613
PRADC1	-0.769230769
PRKG2	0.806451613
RAB5A	0.806451613
REXO4	0.806451613
RPP14	0.806451613
SAMD13	0.806451613
SEC63	-0.769230769
SERPINB2	0.806451613
SIGLEC15	0
SPP2	0
SYNPO	0
SYT12	0
TFPI2	-0.769230769
TMEM170A	-0.769230769
TMEM9	-0.769230769
TMPRSS11B	0.806451613
TRIM5	-0.769230769
WRB	-0.769230769
WWC1	-0.769230769
ZBTB25	-0.769230769
ZC3H6	-0.769230769
ZNF614	-0.769230769
ABCG1	-0.769230769
ADORA2A-AS1	0.806451613
AICDA	0.806451613
ASF1B	-0.769230769
ATP8A2	-0.769230769
BEND6	-0.769230769
C12orf43	-0.769230769
C17orf85	-0.769230769
C18orf8	-0.769230769
CCDC148	0
CCDC59	0.806451613
CDC27	-0.769230769
CMPK1	0.806451613
COX7A1	-0.769230769
CREM	-0.769230769
CRX	-0.769230769
DTNB	-0.769230769
ENO3	-0.769230769
ENST00000532337	-0.769230769
ENST00000566473	0
ERVV-1	0.806451613
FAM228A	0
FBXO22	-0.769230769
GAN	-0.769230769
GCDH	-0.769230769
GNAT3	-0.769230769
GOSR2	-0.769230769
GPR31	0
GREM1	-0.769230769
HSD17B13	0.806451613
KATNAL1	-0.769230769
KIAA1467	-0.769230769
KIR3DX1	0
LOC646762	0
LSM11	-0.769230769
MAPK7	-0.769230769
ME2	0.806451613
MMP28	-0.769230769
NAT9	-0.769230769
NMT1	-0.769230769
NOL9	-0.769230769
NT5DC3	0.806451613
NUP210	0
OR13D1	0
OSM	0
PADI1	0
PAFAH1B3	-0.769230769
PAQR6	-0.769230769
PAX5	-0.769230769
PDHB	-0.769230769
PIAS2	-0.769230769
PIP4K2B	-0.769230769
POP4	-0.769230769
PPIAL4C	-0.769230769
PRODH	0
QKI	-0.769230769
RAB3B	0.806451613
RAB4B	-0.769230769
RNF215	0.806451613
SARDH	0
SCARF2	0.806451613
SELM	-0.769230769
SFXN1	-0.769230769
SMN1	-0.769230769
SNRPD1	-0.769230769
SPACA3	-0.769230769
SPATS1	0
SPCS3	-0.769230769
SPR	-0.769230769
SSPN	0.806451613
TAAR1	0
TIRAP	-0.769230769
TMEM61	0.806451613
TPRG1	0.806451613
UBE2G1	-0.769230769
VHL	-0.769230769
XCL1	-0.769230769
YPEL1	0.806451613
ZCCHC4	0
ZNF487	0
ZNF766	-0.769230769
ADM2	0
MOCS1	0.806451613
SF3B3	-0.769230769
DUS4L	-0.769230769
COA6	0
COX5A	-0.769230769
YPEL2	-0.769230769
NCK1-AS1	-0.769230769
PLD6	0.806451613
RND2	-0.769230769
UPF2	-0.769230769
SRPK2	-0.769230769
STX3	-0.769230769
UTP11L	-0.769230769
XAF1	-0.769230769
ATF1	-0.769230769
CCDC105	0
ENST00000412903	-0.769230769
IL1A	-0.769230769
LOX	-0.769230769
NCOA4	-0.769230769
NFKBID	-0.769230769
UBTF	-0.769230769
FER1L5	0
RBBP8	-0.769230769
TFB2M	-0.769230769
TPO	-0.769230769
AKIP1	-0.769230769
ARID4B	-0.769230769
C17orf112	-0.769230769
CNOT1	-0.769230769
GRHL1	-0.769230769
PXYLP1	-0.769230769
RASL12	0.806451613
SFN	0
SLC35E2	0
BATF3	-0.769230769
EXOC7	-0.769230769
HAS1	0
PSMC3	0.806451613
WDR59	-0.769230769
ATMIN	-0.769230769
BIN2	0.806451613
BSPH1	-0.769230769
CBR3-AS1	0.806451613
IL20	-0.769230769
MOB3C	0.806451613
NDUFS1	-0.769230769
NKIRAS1	-0.769230769
OSGIN1	0.806451613
PARN	-0.769230769
RBP4	0
RNF5P1	-0.769230769
SCPEP1	-0.769230769
